Af_As_syn	Af_As_ns	Af_An_syn	Af_An_ns	As_An_syn	As_An_ns	As_syn_pol	As_ns_pol	Afr_syn_pol	Afr_ns_pol	len	stat	CDS
0	2	0	4	0	2	1	1	0	1	1083	2.5	rna4086_gene=AUNIP
1	0	2	1	1	1	0	0	0	1	879	0.833333333333333	rna4087_gene=MTFR1L
2	4	11	10	9	6	4	5	0	0	1896	0.111111111111111	rna4090_gene=MAN1C1
4	1	5	3	2	2	1	2	3	2	1170	1.28888888888889	rna4092_gene=LDLRAP1
5	0	5	1	2	1	2	0	1	1	1923	1.83333333333333	rna4094_gene=TMEM57
3	11	4	9	2	2	2	2	1	3	1254	-1	rna4095_gene=RHCE
0	0	1	1	1	1	1	1	0	0	510	1	rna4097_gene=TMEM50A
1	2	1	3	0	1	1	1	1	1	408	2.5	rna4108_gene=RSRP1
0	0	1	2	1	2	2	0	1	2	735	2.5	rna4110_gene=LOC100071364
3	1	3	1	2	0	0	1	2	1	738	0.666666666666667	rna4111_gene=SYF2
0	1	1	0	1	1	0	3	3	1	996	0.75	rna4112_gene=RUNX3
3	0	8	1	5	1	4	0	1	1	2499	0.638888888888889	rna4120_gene=SRRM1
2	0	2	0	0	0	0	0	1	0	438	1.33333333333333	rna4121_gene=NCMAP
0	1	1	1	1	0	0	1	0	0	711	0.25	rna4124_gene=RCAN3
0	0	1	0	1	0	2	2	2	0	1221	1	rna4126_gene=NIPAL3
0	1	2	2	2	1	2	0	1	3	1008	-3.5	rna4127_gene=STPG1
0	0	2	0	2	0	5	0	3	0	1809	-2.66666666666667	rna4131_gene=GRHL3
2	1	4	1	2	0	5	2	4	0	1557	1.33333333333333	rna4134_gene=IFNLR1
0	0	0	5	0	5	2	10	0	1	1746	4.36363636363636	rna4135_gene=IL22RA1
4	3	17	5	13	2	13	9	10	3	4317	0.0966666666666665	rna4136_gene=MYOM3
3	2	3	2	0	0	1	0	0	2	1092	0.75	rna4139_gene=CNR2
1	0	0	0	1	0	0	0	0	0	1431	1	rna4143_gene=FUCA1
1	0	1	0	0	0	0	0	2	0	978	2	rna4145_gene=HMGCL
5	1	4	1	3	0	1	0	1	1	1047	0.233333333333333	rna4148_gene=GALE
0	0	1	0	1	0	0	0	0	0	636	0	rna4153_gene=PITHD1
4	3	10	5	6	2	2	2	0	2	2250	-0.18961038961039	rna4154_gene=TCEB3
2	0	1	0	1	0	0	0	0	0	537	0.666666666666667	rna4155_gene=RPL11
0	0	1	0	1	0	0	4	1	1	300	0.4	rna4156_gene=BOLA1
0	0	1	0	1	0	1	0	0	0	360	-0.5	rna4157_gene=ID3
1	1	3	1	2	0	1	2	1	0	1317	0.555555555555556	rna4158_gene=E2F2
4	1	9	1	7	0	1	4	4	2	2604	0.223333333333333	rna4159_gene=ASAP3
1	2	2	2	1	0	2	2	0	3	1167	-0.75	rna4161_gene=TCEA3
1	0	0	0	1	0	0	1	0	0	1413	1	rna4162_gene=ZNF436
0	1	1	0	1	1	7	1	2	0	1131	-2.5	rna4166_gene=HTR1D
2	0	4	1	2	1	6	1	1	1	3228	1.56666666666667	rna4169_gene=LUZP1
2	0	3	0	1	0	0	0	2	0	2253	0.916666666666667	rna4173_gene=KDM1A
0	1	2	1	2	0	0	1	1	0	489	0.5	rna4174_gene=C2H1orf234
0	1	0	2	0	1	2	4	1	1	1164	3	rna4175_gene=LACTBL1
2	0	6	3	4	3	9	1	5	3	2430	3.19047619047619	rna4176_gene=EPHB2
1	2	3	1	2	1	2	2	2	1	759	-0.0833333333333335	rna4178_gene=C1QB
0	1	3	3	3	2	2	0	1	0	738	-1.75	rna4180_gene=C1QC
3	0	3	0	2	0	0	0	4	2	732	0.5	rna4182_gene=C1QA
8	0	14	5	14	5	13	1	2	4	3078	2.26222222222222	rna4183_gene=EPHA8
4	2	13	17	11	17	4	4	2	4	3732	1.67142857142857	rna4184_gene=ZBTB40
0	0	1	0	1	0	0	0	0	0	576	0	rna4187_gene=CDC42
1	0	8	4	7	4	3	2	0	1	813	0.444444444444445	rna4192_gene=LOC100071692
1	1	1	2	0	1	4	3	1	3	852	2	rna4193_gene=LOC100630426
18	6	45	19	27	13	44	24	39	15	13173	1.32379862700229	rna4196_gene=HSPG2
0	0	3	0	3	0	6	0	3	1	3111	-4.75	rna4197_gene=USP48
2	0	3	0	1	0	0	2	1	0	2262	0.555555555555556	rna4199_gene=RAP1GAP
1	1	4	1	3	0	9	0	3	0	1575	-5.9	rna4203_gene=ALPL
4	1	6	0	2	1	12	2	2	2	2274	1.2984126984127	rna4205_gene=ECE1
2	1	4	1	4	0	6	2	5	3	4770	-0.488888888888889	rna4207_gene=EIF4G3
1	1	2	2	1	1	1	2	0	0	1662	1	rna4208_gene=HP1BP3
4	1	6	4	2	3	7	2	2	0	1386	4.63174603174603	rna4211_gene=SH2D5
3	1	5	2	2	1	9	5	11	3	3006	1.77777777777778	rna4214_gene=KIF17
1	0	2	1	1	1	4	1	1	0	1320	2.58333333333333	rna4218_gene=DDOST
3	1	7	4	8	3	2	6	1	3	1428	0.288690476190476	rna4219_gene=PINK1
0	0	2	0	2	0	1	2	4	1	1059	0.388888888888889	rna4227_gene=MUL1
2	0	11	4	11	4	10	10	8	4	3372	0.833333333333333	rna4230_gene=VWA5B1
1	0	1	0	0	0	0	0	1	1	456	1	rna4242_gene=PLA2G2C
0	0	0	1	0	1	2	4	0	1	633	1.6	rna4248_gene=PLA2G2F
0	1	1	2	1	1	0	1	0	2	438	0	rna4249_gene=PLA2G2D
0	0	1	0	1	0	2	1	0	3	417	-0.625	rna4250_gene=PLA2G5
1	0	3	4	2	4	4	6	1	2	435	1.66666666666667	rna4252_gene=PLA2G2A
0	1	1	1	1	0	0	1	0	3	1038	-0.5	rna4257_gene=OTUD3
0	1	1	1	1	2	2	4	0	1	696	0.2	rna4258_gene=RNF186
1	1	4	4	3	3	10	6	3	2	1899	1.33333333333333	rna4260_gene=TMCO4
2	1	3	2	1	1	2	1	2	2	1317	1.25	rna4261_gene=HTR6
0	1	3	1	3	0	2	0	1	0	543	-4.25	rna4262_gene=LOC100071893
0	0	1	0	1	0	0	0	0	0	237	0	rna4263_gene=MINOS1
1	0	2	0	3	0	2	0	2	0	921	0.25	rna4264_gene=CAPZB
0	1	3	0	3	1	3	1	3	1	843	-2.5	rna4267_gene=PQLC2
0	1	1	0	1	1	5	0	2	4	825	-5.7	rna4269_gene=LOC100071914
2	1	3	1	5	2	13	18	7	9	1026	0.27719298245614	rna4270_gene=LOC100071928
2	1	3	2	1	1	4	0	1	1	720	2.41666666666667	rna4272_gene=MRTO4
4	1	8	4	7	3	6	0	6	3	2991	1.67222222222222	rna4273_gene=EMC1
15	2	23	7	14	7	17	2	24	5	15579	3.46388888888889	rna4280_gene=UBR4
1	3	2	5	1	2	4	1	2	1	1440	1.75	rna4285_gene=IFFO2
3	1	6	6	7	5	4	3	0	3	1689	0.5625	rna4286_gene=ALDH4A1
4	7	9	15	6	12	8	11	2	8	2388	0.726190476190476	rna4288_gene=KLHDC7A
1	1	2	2	3	1	2	2	1	1	981	0.5	rna4289_gene=IGSF21
4	2	3	1	1	1	6	0	0	0	1101	3.3	rna4291_gene=ACTL8
9	5	20	7	15	2	21	6	4	2	3894	-0.661507936507936	rna4292_gene=ARHGEF10L
2	0	4	1	4	1	16	20	10	16	1464	0.312791783380019	rna4293_gene=RCC2
3	2	8	5	7	3	14	4	6	5	2268	0.0277777777777777	rna4294_gene=PADI6
2	6	7	6	5	2	8	4	3	0	2040	0.2	rna4295_gene=PADI4
5	2	8	7	5	5	5	5	4	1	2178	2.72222222222222	rna4297_gene=PADI3
5	0	13	3	10	3	7	3	6	3	1854	0.893939393939394	rna4298_gene=PADI1
0	0	3	1	3	1	10	2	3	0	1998	0.166666666666667	rna4299_gene=PADI2
0	0	2	0	2	0	0	0	1	2	843	-0.444444444444444	rna4300_gene=SDHB
5	6	8	13	7	7	11	4	13	6	3987	2.71111111111111	rna4301_gene=ATP13A2
0	1	1	2	1	3	1	0	1	1	534	1.5	rna4302_gene=MFAP2
9	3	15	7	14	4	28	16	8	8	5388	0.386274509803921	rna4303_gene=CROCC
0	0	1	0	1	0	4	3	0	0	798	-0.125	rna4304_gene=NECAP2
0	7	5	12	5	7	4	2	3	5	2100	-9.66666666666667	rna4306_gene=SPATA21
0	0	1	1	1	1	2	0	0	0	459	1	rna4310_gene=SZRD1
1	0	3	0	2	0	5	0	3	1	2145	-0.5	rna4311_gene=FBXO42
0	0	3	0	3	0	0	2	0	1	777	-0.125	rna4313_gene=RSG1
2	2	2	4	1	2	1	2	1	4	756	1	rna4315_gene=LOC102147920
2	1	7	4	5	3	8	4	2	0	2466	1.875	rna4316_gene=ARHGEF19
5	1	9	1	6	0	12	1	4	1	2928	-0.738095238095238	rna4324_gene=EPHA2
0	0	2	1	2	1	2	1	1	0	708	0.833333333333333	rna4326_gene=FAM131C
1	0	2	2	1	2	4	1	3	4	1713	3.3	rna4327_gene=LOC100050294
0	0	0	1	0	1	1	1	0	0	492	3	rna4329_gene=HSPB7
0	1	0	2	0	1	0	3	1	0	510	6	rna4330_gene=C2H1orf64
4	0	7	0	5	0	2	0	3	1	2415	0.15	rna4331_gene=ZBTB17
7	3	13	7	8	4	11	2	12	6	10995	1.28344671201814	rna4334_gene=SPEN
3	2	6	4	3	4	7	5	2	3	1140	1.20238095238095	rna4336_gene=FBLIM1
0	1	0	1	0	2	3	5	0	3	1194	1.16666666666667	rna4338_gene=TMEM82
0	0	0	2	0	2	2	0	1	0	915	12	rna4339_gene=SLC25A34
1	0	2	2	1	2	8	4	3	4	3066	2.6	rna4340_gene=PLEKHM2
1	0	2	0	1	0	0	0	0	0	780	0.333333333333333	rna4341_gene=DDI2
1	2	4	2	3	0	1	1	1	1	1095	-0.65	rna4342_gene=AGMAT
1	1	3	2	2	1	2	2	0	0	2349	0.416666666666667	rna4343_gene=DNAJC16
1	2	3	6	4	4	8	6	3	6	1485	0.357142857142857	rna4346_gene=CASP9
1	0	2	1	1	1	2	1	0	0	810	1.41666666666667	rna4347_gene=LOC100050670
2	1	2	1	4	0	3	2	1	0	807	0.711111111111111	rna4348_gene=CTRC
4	3	7	6	3	4	10	6	4	6	4329	1.33214285714286	rna4351_gene=FHAD1
4	0	3	0	1	0	5	2	1	2	747	0.766666666666667	rna4357_gene=TMEM51
3	0	7	1	6	1	5	1	5	0	2046	1.60714285714286	rna4358_gene=KAZN
7	7	10	11	6	4	4	1	1	3	4530	-0.168831168831169	rna4360_gene=PRDM2
1	3	1	1	0	4	0	1	0	0	699	2.5	rna4362_gene=LOC102148234
0	0	0	1	0	1	1	0	0	3	459	2.5	rna4363_gene=PDPN
0	1	0	2	0	1	1	3	1	2	1095	2	rna4364_gene=LRRC38
3	3	5	6	2	5	1	6	0	2	1425	0.674603174603175	rna4365_gene=LOC100055371
0	1	1	1	1	2	0	1	2	1	588	1.25	rna4366_gene=C2H1orf158
2	3	2	3	0	0	0	5	3	1	1230	2.61111111111111	rna4367_gene=LOC100055454
1	0	4	0	3	0	2	2	2	0	909	0.35	rna4368_gene=DHRS3
19	11	39	18	24	7	19	8	15	7	13167	0.327777777777778	rna4373_gene=VPS13D
2	2	5	2	3	0	4	0	1	1	1380	-3.25	rna4380_gene=TNFRSF1B
2	0	6	6	6	6	5	3	2	1	1485	2.5	rna4382_gene=TNFRSF8
4	0	3	1	3	1	2	1	3	3	1494	0.95	rna4384_gene=MIIP
2	0	6	0	4	0	4	0	0	1	2301	-0.595238095238095	rna4391_gene=MFN2
3	2	8	2	5	2	6	2	3	2	2232	-0.138888888888889	rna4393_gene=PLOD1
5	1	6	3	1	2	0	0	1	0	1425	2.30952380952381	rna4394_gene=KIAA2013
0	2	1	3	1	1	2	0	1	0	399	-2	rna4396_gene=NPPB
1	0	1	0	0	0	0	1	0	0	462	0.75	rna4397_gene=NPPA
3	1	6	1	3	0	11	1	1	0	2613	-0.928571428571429	rna4398_gene=CLCN6
2	0	3	1	1	1	3	0	0	0	2007	3.16666666666667	rna4402_gene=MTHFR
4	2	1	4	5	4	0	3	1	1	1047	2.55833333333333	rna4405_gene=C2H1orf167
1	1	0	1	1	0	1	1	1	0	480	3.5	rna4406_gene=AGTRAP
2	0	2	0	0	0	0	1	1	0	702	1	rna4410_gene=MAD2L2
7	5	9	6	2	3	1	2	1	0	1044	1.78888888888889	rna4413_gene=FBXO6
0	0	1	0	1	0	3	1	0	0	768	-0.5	rna4416_gene=LOC100056417
1	0	2	0	1	0	0	0	0	0	888	0.333333333333333	rna4419_gene=FBXO2
4	0	15	1	11	1	16	2	9	2	4182	0.227777777777778	rna4421_gene=PTCHD2
0	0	1	0	1	0	0	0	0	0	1017	0	rna4424_gene=UBIAD1
5	0	6	0	5	0	7	0	4	0	7665	0.714285714285714	rna4425_gene=MTOR
1	0	1	0	0	0	0	1	0	1	1035	0.5	rna4430_gene=ANGPTL7
3	1	4	1	1	2	5	0	1	1	2661	6.4	rna4432_gene=EXOSC10
4	0	5	0	3	0	2	1	0	0	858	0.241666666666667	rna4433_gene=SRM
0	1	3	2	3	1	5	0	0	2	1332	-8.75	rna4434_gene=MASP2
3	0	6	0	3	0	0	0	2	0	1245	0.428571428571429	rna4440_gene=TARDBP
4	2	7	4	5	2	1	1	6	2	3507	1.35833333333333	rna4443_gene=CASZ1
4	1	6	1	2	0	0	0	1	0	1125	0.504761904761905	rna4445_gene=PEX14
0	1	0	1	0	2	0	2	2	0	1005	6.33333333333333	rna4446_gene=DFFA
1	1	2	1	3	2	0	1	1	0	366	1.20833333333333	rna4447_gene=CORT
3	0	1	0	4	0	2	0	0	0	1413	0.35	rna4449_gene=PGD
2	1	1	1	1	0	3	0	7	0	5493	7.33333333333333	rna4452_gene=KIF1B
0	1	5	1	5	0	3	2	3	2	4071	-2	rna4465_gene=UBE4B
0	3	0	3	0	6	0	3	1	1	630	4.75	rna4466_gene=RBP7
1	1	1	1	2	0	0	1	0	0	843	0.666666666666667	rna4467_gene=NMNAT1
3	4	7	4	4	2	4	4	4	0	2961	2.475	rna4474_gene=CLSTN1
4	0	8	0	4	0	12	0	2	0	3135	0.333333333333333	rna4478_gene=PIK3CD
5	1	8	1	3	0	3	3	0	3	1914	-0.0277777777777777	rna4480_gene=TMEM201
1	1	3	1	2	0	0	1	0	0	954	0.166666666666667	rna4481_gene=SLC25A33
0	0	1	0	1	0	1	1	3	0	822	1.5	rna4482_gene=SPSB1
0	3	2	2	2	1	1	1	6	6	2370	-2.33333333333333	rna4483_gene=H6PD
4	1	4	1	4	0	12	2	0	0	963	-0.466666666666667	rna4486_gene=GPR157
1	0	1	0	0	0	4	3	1	0	1521	1.625	rna4488_gene=SLC2A5
0	5	3	6	3	3	7	9	1	7	1434	-3.5625	rna4490_gene=LOC102148761
1	0	1	1	2	1	4	0	3	1	960	2.83333333333333	rna4491_gene=CA6
2	0	4	0	2	0	3	0	2	0	1305	0.6	rna4493_gene=ENO1
2	2	1	1	1	3	4	0	2	1	4656	6.5	rna4495_gene=RERE
3	1	6	1	3	0	8	2	7	3	2394	-0.178571428571429	rna4497_gene=SLC45A1
0	0	1	2	1	2	2	3	0	0	1383	1.875	rna4501_gene=ERRFI1
0	1	1	1	1	0	0	0	0	0	570	-0.5	rna4503_gene=PARK7
0	2	0	1	0	1	1	3	2	0	663	5.5	rna4504_gene=TNFRSF9
2	0	2	1	2	1	0	0	0	0	597	1	rna4510_gene=UTS2
7	5	5	7	4	6	1	5	1	3	3453	0.883333333333333	rna4516_gene=PER3
0	0	0	1	0	1	0	0	0	0	336	3	rna4518_gene=VAMP3
6	1	7	2	5	1	9	0	4	0	4539	2.35119047619048	rna4519_gene=CAMTA1
3	0	2	0	1	0	6	0	0	0	1680	2.08333333333333	rna4525_gene=DNAJC11
1	0	7	2	6	2	1	1	1	2	912	0.178571428571429	rna4526_gene=THAP3
3	0	6	0	3	0	0	0	4	0	1038	0.714285714285714	rna4528_gene=KLHL21
0	1	3	1	3	0	5	0	1	1	2139	-10	rna4529_gene=ZBTB48
2	0	2	0	2	0	9	3	5	0	2532	2	rna4533_gene=LOC100052182
4	3	4	2	0	1	3	2	7	3	2097	2.8	rna4534_gene=NOL9
3	1	5	3	2	2	1	0	2	1	3174	2	rna4535_gene=PLEKHG5
2	3	2	3	0	0	1	1	0	0	1251	1	rna4536_gene=TNFRSF25
3	12	4	15	3	5	6	3	1	0	2385	3.3375	rna4537_gene=ESPN
0	0	2	2	2	2	0	0	0	0	498	1	rna4538_gene=HES2
0	2	2	2	2	0	1	0	0	0	1053	-4.33333333333333	rna4540_gene=ACOT7
4	5	5	6	1	1	5	2	0	1	1668	0.183333333333334	rna4542_gene=GPR153
2	1	1	3	1	2	0	0	0	0	393	2.83333333333333	rna4543_gene=HES3
0	0	0	1	0	1	0	0	0	0	726	3	rna4544_gene=ICMT
2	0	8	2	6	2	3	4	0	0	1986	0.40952380952381	rna4546_gene=RNF207
1	0	1	0	0	0	0	0	0	0	387	1	rna4550_gene=RPL22
6	0	15	2	11	2	21	6	25	0	5811	5.21173469387755	rna4553_gene=CHD5
3	0	2	1	3	1	5	0	1	0	1104	2.83333333333333	rna4554_gene=KCNAB2
5	4	8	11	5	7	11	9	4	10	4293	1.20606060606061	rna4555_gene=NPHP4
1	0	3	0	2	0	5	2	1	3	1197	-0.208333333333333	rna4558_gene=AJAP1
0	4	5	7	5	6	4	1	3	1	693	-6.91666666666667	rna4559_gene=C2H1orf174
0	1	2	2	2	3	3	3	3	0	1011	3.33333333333333	rna4560_gene=DFFB
4	1	5	5	3	4	8	4	0	3	2778	1.78	rna4561_gene=CEP104
5	1	8	2	5	1	3	2	2	1	1557	0.5	rna4562_gene=LRRC47
0	0	0	1	0	1	0	0	0	0	237	3	rna4563_gene=SMIM1
2	4	4	4	2	4	3	5	4	3	1950	1.25	rna4565_gene=CCDC27
0	1	7	3	7	2	4	1	4	2	2241	-3.22916666666667	rna4566_gene=TP73
1	2	4	3	5	1	4	5	1	2	1539	-0.438888888888889	rna4567_gene=WRAP73
1	1	0	2	1	1	2	1	2	0	819	9	rna4568_gene=TPRG1L
4	3	15	10	17	7	17	13	4	12	4764	-0.19271978021978	rna4569_gene=MEGF6
1	1	5	2	4	3	5	4	9	2	2124	1.42666666666667	rna4572_gene=ARHGEF16
5	2	10	3	7	3	6	2	8	3	3642	0.818181818181818	rna4573_gene=PRDM16
4	1	7	2	3	1	5	3	7	2	1134	1.15	rna4574_gene=ACTRT2
5	3	11	12	14	13	11	9	7	5	2931	1.76444444444444	rna4575_gene=TTC34
2	0	4	0	2	0	5	2	0	0	2340	0.2	rna4576_gene=MMEL1
0	0	5	2	5	2	3	2	0	0	975	-0.166666666666667	rna4577_gene=FAM213B
2	1	5	2	7	1	11	18	8	13	942	0.0582706766917294	rna4579_gene=LOC102149620
1	4	1	3	2	3	5	5	3	4	843	0.433333333333334	rna4580_gene=TNFRSF14
0	3	5	6	5	3	1	1	1	1	885	-2.16666666666667	rna4581_gene=PEX10
0	0	2	0	2	0	0	0	1	0	591	0	rna4582_gene=RER1
2	4	6	5	4	1	2	1	2	1	1482	-0.614285714285715	rna4584_gene=MORN1
4	0	4	0	0	0	2	0	2	0	1812	3	rna4585_gene=SKI
1	4	3	6	2	2	0	1	0	0	477	1	rna4586_gene=FAAP20
0	1	2	1	2	0	1	0	1	0	1674	-2	rna4587_gene=PRKCZ
0	0	3	0	3	0	4	1	1	1	1362	-1.625	rna4591_gene=GABRD
4	5	7	6	5	7	2	7	2	5	4194	0.4875	rna4592_gene=CFAP74
2	0	1	2	1	2	0	0	0	0	459	2.66666666666667	rna4593_gene=TMEM52
1	0	2	3	1	3	2	1	1	1	546	3.58333333333333	rna4594_gene=CALML6
1	0	1	0	2	0	0	0	0	0	1023	0.333333333333333	rna4595_gene=GNB1
1	0	1	2	0	2	2	0	2	0	1320	12	rna4596_gene=NADK
2	0	3	1	1	1	0	0	1	0	1218	1.66666666666667	rna4597_gene=LOC100065083
1	0	2	0	1	0	3	0	2	0	1710	1	rna4601_gene=LOC100033941
2	3	3	5	1	6	2	0	0	0	900	8	rna4604_gene=MMP23B
1	0	3	1	4	1	4	1	0	0	2490	0.25	rna4608_gene=MIB2
0	0	0	1	0	1	0	0	0	0	540	3	rna4614_gene=TMEM88B
1	1	3	1	2	0	0	4	1	1	936	0.366666666666667	rna4615_gene=ANKRD65
0	0	0	1	0	1	1	1	0	0	429	3	rna4616_gene=MRPL20
1	2	0	2	1	0	3	2	0	0	1548	1.66666666666667	rna4617_gene=CCNL2
1	1	2	6	3	5	1	0	2	0	1335	8	rna4618_gene=MXRA8
2	1	7	10	5	9	4	3	4	1	1893	4.6875	rna4619_gene=DVL1
4	2	11	5	9	5	5	5	3	5	3342	0.333333333333333	rna4620_gene=LOC100065915
2	1	2	0	2	1	2	1	3	1	831	0.666666666666667	rna4624_gene=CPTP
1	0	2	2	1	2	2	0	1	1	1758	4	rna4626_gene=CPSF3L
2	4	4	5	2	4	1	0	1	2	1389	0.8	rna4627_gene=PUSL1
2	3	5	1	3	4	5	3	2	3	2565	0.125	rna4628_gene=ACAP3
4	1	6	3	4	2	0	4	3	2	1746	0.801904761904762	rna4629_gene=SCNN1D
0	1	0	1	0	0	0	1	0	1	606	0.5	rna4630_gene=UBE2J2
0	0	0	1	0	1	3	0	0	1	927	5	rna4631_gene=FAM132A
1	2	2	3	1	1	2	1	2	1	1008	1.25	rna4632_gene=B3GALT6
2	0	2	0	0	0	1	0	3	0	1068	2.66666666666667	rna4633_gene=SDF4
0	1	0	1	0	2	0	0	1	0	837	5	rna4634_gene=TNFRSF4
0	4	2	6	2	2	1	2	0	0	849	-0.333333333333333	rna4636_gene=TNFRSF18
2	3	2	7	2	4	2	3	0	2	1938	1.13888888888889	rna4637_gene=TTLL10
0	0	0	2	0	2	0	1	0	2	756	2	rna4648_gene=C2H1orf159
0	1	2	2	2	1	2	1	0	1	750	-1.5	rna4657_gene=RNF223
1	1	0	0	1	1	1	1	0	1	867	0.5	rna4658_gene=LOC100146191
2	1	4	2	2	1	0	3	1	0	495	1.2	rna4660_gene=ISG15
1	2	3	5	2	3	1	4	2	1	2463	2.18333333333333	rna4662_gene=PERM1
1	3	5	5	4	2	3	3	1	1	1626	-0.4	rna4664_gene=PLEKHN1
0	0	2	0	2	0	5	1	1	0	1914	-1.33333333333333	rna4665_gene=KLHL17
6	5	7	5	5	0	4	2	3	3	2376	-0.400793650793651	rna4666_gene=NOC2L
0	0	0	1	0	1	0	1	1	1	1416	2.5	rna4668_gene=LPL
0	2	1	4	1	2	3	3	0	1	1578	-0.25	rna4670_gene=SLC18A1
1	0	4	0	3	0	2	0	0	3	1494	-0.7	rna4671_gene=ATP6V1B2
0	0	2	2	2	2	1	0	1	2	1803	0.666666666666667	rna4672_gene=LZTS1
2	0	3	0	3	0	2	2	0	1	1395	0.0416666666666667	rna4676_gene=GFRA2
0	0	3	0	3	0	3	0	1	1	1335	-2.75	rna4677_gene=DOK2
2	0	4	0	2	0	6	1	2	0	3465	0.6	rna4678_gene=XPO7
1	2	2	6	1	4	2	4	1	0	1008	5.26666666666667	rna4682_gene=NPM2
0	0	2	5	2	5	0	0	0	0	696	3	rna4683_gene=FGF17
0	1	3	1	3	0	0	0	1	1	1329	-1.25	rna4684_gene=DMTN
2	1	7	3	5	2	6	3	4	0	2361	2.20833333333333	rna4686_gene=FAM160B2
0	1	3	2	3	1	2	0	1	1	1149	-3.75	rna4689_gene=NUDT18
3	1	9	4	6	3	8	12	1	3	3558	0.299450549450549	rna4691_gene=HR
2	0	4	0	2	0	2	0	3	0	1647	0.8	rna4693_gene=LGI3
0	1	0	1	0	0	4	6	0	1	660	0.285714285714286	rna4694_gene=SFTPC
4	0	4	1	4	1	5	0	3	0	2967	2.8	rna4696_gene=BMP1
1	0	2	0	1	0	3	0	0	0	1068	0.333333333333333	rna4701_gene=PHYHIP
2	0	3	0	1	0	1	0	1	1	1155	0.583333333333333	rna4702_gene=POLR3D
5	5	7	2	4	3	2	4	1	0	2709	0.63	rna4703_gene=PIWIL2
0	0	1	0	1	0	1	0	0	0	1359	-0.5	rna4707_gene=PPP3CC
2	2	3	2	1	0	0	2	2	2	2160	0.583333333333333	rna4708_gene=SORBS3
1	1	1	4	2	3	0	5	1	1	1212	2.55555555555556	rna4713_gene=PDLIM2
1	2	0	3	1	5	1	0	2	0	1263	15	rna4714_gene=C2H8orf58
2	0	0	2	2	2	0	0	0	0	2757	3.66666666666667	rna4716_gene=CCAR2
1	0	2	0	1	0	1	1	0	0	804	0.333333333333333	rna4720_gene=BIN3
0	1	0	1	0	2	2	1	0	1	789	2.5	rna4724_gene=PEBP4
1	0	3	0	2	0	4	0	4	0	2328	0.416666666666667	rna4726_gene=RHOBTB2
2	3	3	5	3	2	6	9	8	9	1353	0.941666666666667	rna4729_gene=LOC100057812
1	4	2	7	3	5	1	8	2	7	780	0.777777777777778	rna4732_gene=LOC102149226
1	0	3	0	2	0	0	0	2	0	1113	0.583333333333333	rna4733_gene=CHMP7
1	4	4	9	4	7	0	1	0	2	1356	0.216666666666667	rna4735_gene=R3HCC1
3	0	4	0	1	0	2	1	3	1	2319	0.775	rna4736_gene=LOXL2
2	1	6	2	5	1	0	0	4	2	1851	0.380952380952381	rna4738_gene=ENTPD4
0	1	0	0	0	1	1	0	4	0	1017	5	rna4741_gene=SLC25A37
4	5	4	5	2	4	0	0	0	1	873	1.06666666666667	rna4743_gene=NKX2-6
3	4	3	5	2	5	7	6	4	6	2355	1.92857142857143	rna4748_gene=ADAM28
0	0	0	1	0	1	3	8	2	4	1524	1.64444444444444	rna4753_gene=ADAMDEC1
3	1	5	4	6	3	6	2	1	1	2442	1	rna4754_gene=ADAM7
1	1	2	3	1	2	2	2	2	0	2553	4.5	rna4755_gene=NEFM
1	1	12	8	11	9	9	5	5	4	5862	0.552991452991453	rna4757_gene=DOCK5
2	4	1	8	1	6	1	1	2	0	1404	15.3333333333333	rna4759_gene=KCTD9
3	2	3	5	1	3	5	8	3	3	3057	2.33333333333333	rna4760_gene=CDCA2
2	0	2	0	2	0	0	0	0	0	1728	0.333333333333333	rna4761_gene=EBF2
1	0	0	0	1	0	1	0	0	0	1353	1	rna4763_gene=PPP2R2A
0	0	1	0	1	0	1	2	1	1	741	0.166666666666667	rna4766_gene=BNIP3L
2	2	2	2	0	0	1	1	4	0	1095	5	rna4769_gene=PNMA2
0	0	2	0	2	0	1	0	4	2	2034	-0.777777777777778	rna4770_gene=DPYSL2
1	0	1	0	0	0	1	3	0	3	1398	0.375	rna4773_gene=ADRA1A
0	0	2	0	2	0	1	0	1	0	672	-0.666666666666667	rna4777_gene=STMN4
3	1	4	8	5	7	7	6	3	1	1362	4.55238095238095	rna4781_gene=TRIM35
6	2	8	3	4	1	3	1	6	0	3030	3.05396825396825	rna4782_gene=PTK2B
2	0	3	0	1	0	2	0	3	1	1275	1	rna4783_gene=CHRNA2
1	0	1	1	0	1	3	2	1	0	1668	4	rna4784_gene=EPHX2
0	1	2	1	2	0	1	0	4	0	1323	-4.44089209850063e-16	rna4785_gene=LOC100060483
1	0	2	0	1	0	2	0	0	0	1350	0.333333333333333	rna4787_gene=CLU
2	0	8	5	8	5	3	5	3	0	2148	2.88888888888889	rna4788_gene=SCARA3
0	0	2	0	2	0	0	0	0	2	627	-0.555555555555556	rna4789_gene=CCDC25
1	2	1	4	0	2	2	2	0	2	1839	2.33333333333333	rna4790_gene=ESCO2
1	0	1	0	0	0	2	0	4	0	702	4	rna4793_gene=SCARA5
2	2	4	3	2	3	2	1	2	1	2385	1.7	rna4795_gene=NUGGC
1	0	4	0	3	0	2	1	0	0	1644	-0.175	rna4797_gene=ELP3
